id,outcome,width,height,obstacle_percentage,conglomeration_ratio,max_length_agents,num_agents,max_length,metric,time_limit,num_expanded_states,inserted_states,path_length,path_cost,num_waits,grid_time,istance_time,execution_time,memory_used
1117,success,4,10,0.9,0.4,8,1,10,0,10,4,5,3,3.414,0,0.0,0.0,0.0,47.76
1118,success,4,10,0.9,0.4,8,1,10,1,1,4,5,3,3.414,0,0.0,0.0,0.0,47.76
1119,overlap,4,10,0.9,0.4,8,1,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1119,overlap,4,10,0.9,0.4,8,1,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1119,overlap,4,10,0.9,0.4,8,1,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1119,overlap,4,10,0.9,0.4,8,1,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1119,overlap,4,10,0.9,0.4,8,1,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1119,overlap,4,10,0.9,0.4,8,1,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1120,success,4,10,0.9,0.4,8,1,100,0,1,4,5,3,3.414,0,0.0,0.0,0.0,47.76
1121,success,4,10,0.9,0.4,8,1,100,0,10,4,5,3,3.414,0,0.0,0.0,0.0,47.76
1122,overlap,4,10,0.9,0.4,8,1,100,1,1,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1122,success,4,10,0.9,0.4,8,1,100,1,1,4,5,3,3.414,0,0.0,0.0,0.0,47.76
1123,overlap,4,10,0.9,0.4,8,1,100,1,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1123,success,4,10,0.9,0.4,8,1,100,1,10,3,4,2,2.828,0,0.0,0.0,0.0,47.76
1124,overlap,4,10,0.9,0.4,8,1,1000,0,1,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1124,success,4,10,0.9,0.4,8,1,1000,0,1,4,5,3,3.414,0,0.0,0.0,0.0,47.76
1125,success,4,10,0.9,0.4,8,1,1000,0,10,4,5,3,3.414,0,0.0,0.0,0.0,47.76
1126,success,4,10,0.9,0.4,8,1,1000,1,1,3,4,2,2.828,0,0.0,0.0,0.0,47.76
1127,success,4,10,0.9,0.4,8,1,1000,1,10,4,5,3,3.414,0,0.0,0.0,0.0,47.76
1128,overlap,4,10,0.9,0.4,8,3,10,0,1,0,0,0,0.0,0,0.0,0.0,0.02,47.76
1128,overlap,4,10,0.9,0.4,8,3,10,0,1,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1128,timeout,4,10,0.9,0.4,8,3,10,0,1,0,0,0,0,0,0,0,0,47.76
1129,overlap,4,10,0.9,0.4,8,3,10,0,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1129,timeout,4,10,0.9,0.4,8,3,10,0,10,0,0,0,0,0,0,0,0,47.76
1130,timeout,4,10,0.9,0.4,8,3,10,1,1,0,0,0,0,0,0,0,0,47.76
1131,timeout,4,10,0.9,0.4,8,3,10,1,10,0,0,0,0,0,0,0,0,47.76
1132,overlap,4,10,0.9,0.4,8,3,100,0,1,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1132,overlap,4,10,0.9,0.4,8,3,100,0,1,0,0,0,0.0,0,0.0,0.0,0.03,47.76
1132,overlap,4,10,0.9,0.4,8,3,100,0,1,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1132,overlap,4,10,0.9,0.4,8,3,100,0,1,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1132,timeout,4,10,0.9,0.4,8,3,100,0,1,0,0,0,0,0,0,0,0,47.76
1133,timeout,4,10,0.9,0.4,8,3,100,0,10,0,0,0,0,0,0,0,0,47.76
1134,overlap,4,10,0.9,0.4,8,3,100,1,1,0,0,0,0.0,0,0.0,0.0,0.01,47.76
1134,failure,4,10,0.9,0.4,8,3,100,1,1,1,1,0,0.0,0,0.0,0.0,0.01,47.76
1135,overlap,4,10,0.9,0.4,8,3,100,1,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1135,overlap,4,10,0.9,0.4,8,3,100,1,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1135,overlap,4,10,0.9,0.4,8,3,100,1,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1135,overlap,4,10,0.9,0.4,8,3,100,1,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1135,overlap,4,10,0.9,0.4,8,3,100,1,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1135,overlap,4,10,0.9,0.4,8,3,100,1,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1136,overlap,4,10,0.9,0.4,8,3,1000,0,1,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1136,overlap,4,10,0.9,0.4,8,3,1000,0,1,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1136,overlap,4,10,0.9,0.4,8,3,1000,0,1,0,0,0,0.0,0,0.0,0.0,0.01,47.76
1136,overlap,4,10,0.9,0.4,8,3,1000,0,1,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1136,overlap,4,10,0.9,0.4,8,3,1000,0,1,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1136,overlap,4,10,0.9,0.4,8,3,1000,0,1,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1137,overlap,4,10,0.9,0.4,8,3,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1137,overlap,4,10,0.9,0.4,8,3,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1137,overlap,4,10,0.9,0.4,8,3,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1137,overlap,4,10,0.9,0.4,8,3,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.01,47.76
1137,timeout,4,10,0.9,0.4,8,3,1000,0,10,0,0,0,0,0,0,0,0,47.76
1138,timeout,4,10,0.9,0.4,8,3,1000,1,1,0,0,0,0,0,0,0,0,47.76
1139,overlap,4,10,0.9,0.4,8,3,1000,1,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1139,timeout,4,10,0.9,0.4,8,3,1000,1,10,0,0,0,0,0,0,0,0,47.76
1140,timeout,4,10,0.9,0.4,8,10,10,0,1,0,0,0,0,0,0,0,0,47.76
1141,timeout,4,10,0.9,0.4,8,10,10,0,10,0,0,0,0,0,0,0,0,47.76
1142,timeout,4,10,0.9,0.4,8,10,10,1,1,0,0,0,0,0,0,0,0,47.76
1143,timeout,4,10,0.9,0.4,8,10,10,1,10,0,0,0,0,0,0,0,0,47.76
1144,timeout,4,10,0.9,0.4,8,10,100,0,1,0,0,0,0,0,0,0,0,47.76
1145,timeout,4,10,0.9,0.4,8,10,100,0,10,0,0,0,0,0,0,0,0,47.76
1146,timeout,4,10,0.9,0.4,8,10,100,1,1,0,0,0,0,0,0,0,0,47.76
1147,timeout,4,10,0.9,0.4,8,10,100,1,10,0,0,0,0,0,0,0,0,47.76
1148,timeout,4,10,0.9,0.4,8,10,1000,0,1,0,0,0,0,0,0,0,0,47.76
1149,timeout,4,10,0.9,0.4,8,10,1000,0,10,0,0,0,0,0,0,0,0,47.76
1150,timeout,4,10,0.9,0.4,8,10,1000,1,1,0,0,0,0,0,0,0,0,47.76
1151,timeout,4,10,0.9,0.4,8,10,1000,1,10,0,0,0,0,0,0,0,0,47.76
1152,success,4,10,0.9,0.4,20,1,10,0,1,5,6,4,4.828,0,0.0,0.0,0.0,47.76
1153,overlap,4,10,0.9,0.4,20,1,10,0,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1153,overlap,4,10,0.9,0.4,20,1,10,0,10,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1153,success,4,10,0.9,0.4,20,1,10,0,10,4,5,3,3.414,0,0.0,0.0,0.0,47.76
1154,success,4,10,0.9,0.4,20,1,10,1,1,5,6,4,4.828,0,0.0,0.0,0.0,47.76
1155,success,4,10,0.9,0.4,20,1,10,1,10,5,6,4,4.828,0,0.0,0.0,0.0,47.76
1156,success,4,10,0.9,0.4,20,1,100,0,1,4,5,3,3.414,0,0.0,0.0,0.0,47.76
1157,success,4,10,0.9,0.4,20,1,100,0,10,5,6,4,4.828,0,0.0,0.0,0.0,47.76
1158,overlap,4,10,0.9,0.4,20,1,100,1,1,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1158,overlap,4,10,0.9,0.4,20,1,100,1,1,0,0,0,0.0,0,0.0,0.0,0.0,47.76
1158,success,4,10,0.9,0.4,20,1,100,1,1,4,5,3,3.414,0,0.0,0.0,0.0,47.76
